V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,binaryClass
276.0,1970.0,39.0,2.0,0,8,1.78323e+17,1.95989e+17,2.12e+17,2.25e+17,2.4e+17,2.6012e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.31901e+17,3.44177e+17,3.76133e+17,3.94148e+17,198.0,37.0,?,1
291.0,1980.0,108.0,4.0,9,16,1.78528e+17,1.95989e+17,2.12e+17,2.17e+17,2.43e+17,2.53997e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.36244e+17,3.58119e+17,3.66413e+17,3.84428e+17,172.0,161.0,?,1
153.0,1986.0,?,?,0,9,1.74047e+17,1.95989e+17,2.12e+17,?,2.37e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33636e+17,3.58846e+17,3.76861e+17,3.94875e+17,42.0,?,?,1
242.0,1986.0,?,?,2,5,1.66857e+17,1.95989e+17,2.12e+17,?,2.44e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.27708e+17,3.58119e+17,3.76133e+17,3.94148e+17,37.0,11.0,?,1
237.0,1980.0,?,?,1,9,1.71182e+17,1.95989e+17,2.03e+17,?,2.45e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.28514e+17,3.44177e+17,3.66413e+17,3.84428e+17,28.0,33.0,?,1
86.0,1986.0,16.0,1.0,4,68,1.69682e+17,1.95989e+17,2.09e+17,2.19e+17,2.45e+17,2.56011e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,394.0,173.0,?,1
95.0,1980.0,39.0,?,2,10,1.7292e+17,1.95989e+17,2.07e+17,2.28e+17,2.38e+17,2.61771e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.282e+17,3.44177e+17,3.76133e+17,3.84428e+17,402.0,4.0,?,1
208.0,1986.0,?,?,23,30,1.66293e+17,1.95989e+17,2.07e+17,?,2.45e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40707e+17,3.58119e+17,3.76133e+17,3.84428e+17,6.0,8.0,4.03e+17,1
253.0,1983.0,?,?,0,11,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.31018e+17,3.48399e+17,3.66413e+17,3.84428e+17,4.0,3.0,?,1
192.0,1986.0,?,?,2,9,1.67216e+17,1.95989e+17,1.98e+17,?,2.45e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.35024e+17,3.58119e+17,3.76133e+17,3.84428e+17,32.0,19.0,?,1
107.0,1970.0,19.0,?,15,25,1.69998e+17,1.95989e+17,2.12e+17,2.17e+17,2.45e+17,2.68466e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.28097e+17,3.44177e+17,3.76133e+17,3.94148e+17,340.0,20.0,?,1
280.0,1986.0,859.0,110.0,4,9,1.73402e+17,1.95989e+17,2.07e+17,2.19e+17,2.5e+17,2.57527e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33417e+17,3.44177e+17,3.76133e+17,3.94148e+17,68.0,53.0,?,1
217.0,1970.0,?,?,20,23,1.65166e+17,1.95989e+17,2.06e+17,?,2.45e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.37881e+17,3.58119e+17,3.76133e+17,3.84428e+17,41.0,3.0,?,0
219.0,1986.0,146.0,17.0,7,32,1.6526e+17,1.95989e+17,2.02e+17,2.33e+17,2.37e+17,2.65642e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,106.0,281.0,?,1
437.0,1980.0,99.0,6.0,0,29,1.6466e+17,1.95989e+17,2.14e+17,2.32e+17,2.45e+17,2.63212e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.32681e+17,3.58119e+17,3.76133e+17,3.94148e+17,127.0,93.0,?,1
162.0,1986.0,27.0,?,20,42,1.68142e+17,1.95989e+17,2.02e+17,2.34e+17,2.35e+17,2.54493e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,262.0,213.0,?,1
265.0,1980.0,?,?,5,9,1.69403e+17,1.95989e+17,2.07e+17,?,2.5e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.25775e+17,3.48399e+17,3.76133e+17,3.84428e+17,13.0,336.0,?,1
307.0,1986.0,32.0,2.0,1,42,1.74857e+17,1.95989e+17,2.04e+17,2.3e+17,2.38e+17,2.56914e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,255.0,213.0,?,1
300.0,1986.0,160.0,11.0,5,8,1.68615e+17,1.95989e+17,2.02e+17,2.26e+17,2.39e+17,2.6666e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.30771e+17,3.58119e+17,3.66413e+17,3.84428e+17,118.0,60.0,?,1
288.0,1970.0,45.0,2.0,15,28,1.70476e+17,1.95989e+17,2.05e+17,2.28e+17,2.46e+17,2.55238e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.33313e+17,3.58119e+17,3.66413e+17,3.84428e+17,163.0,28.0,?,0
130.0,1980.0,12.0,1.0,2,13,1.70255e+17,1.95989e+17,2.01e+17,2.16e+17,2.44e+17,2.69862e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.39522e+17,3.58119e+17,3.76133e+17,3.94148e+17,402.0,361.0,?,1
188.0,1970.0,?,?,0,18,1.68482e+17,1.95989e+17,2.16e+17,?,2.45e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.39238e+17,3.58119e+17,3.76133e+17,3.84428e+17,33.0,137.0,?,1
303.0,1980.0,?,?,0,11,1.6872e+17,1.95989e+17,2.07e+17,?,2.46e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.26031e+17,3.58119e+17,3.66413e+17,3.84428e+17,7.0,1.0,?,1
244.0,1983.0,?,?,0,26,1.68575e+17,1.95989e+17,2.15e+17,?,2.4e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,1.0,162.0,?,1
257.0,1970.0,?,?,2,6,1.70376e+17,1.95989e+17,1.99e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34494e+17,3.58846e+17,3.76861e+17,3.94875e+17,1.0,?,?,0
244.0,1983.0,?,?,7,8,1.68575e+17,1.95989e+17,2.15e+17,?,2.4e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.38193e+17,3.44177e+17,3.66413e+17,3.84428e+17,3.0,45.0,?,1
260.0,1983.0,?,?,2,10,1.74124e+17,1.95989e+17,2.11e+17,?,2.46e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.28599e+17,3.58119e+17,3.76133e+17,3.84428e+17,1.0,211.0,?,1
85.0,1980.0,3.0,?,12,71,1.66857e+17,1.95989e+17,2.15e+17,2.2e+17,2.45e+17,2.63753e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,381.0,173.0,?,1
238.0,1970.0,135.0,14.0,1,26,1.75728e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.67936e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.28338e+17,3.58119e+17,3.76133e+17,3.84428e+17,295.0,52.0,?,1
304.0,1980.0,?,?,5,8,1.69599e+17,1.95989e+17,2.04e+17,?,2.45e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.39238e+17,3.58119e+17,3.76133e+17,3.84428e+17,14.0,137.0,?,1
301.0,1970.0,215.0,10.0,1,11,1.68442e+17,1.95989e+17,2.02e+17,2.16e+17,2.39e+17,2.6879e+17,2.75201e+17,2.94356e+17,3.22817e+17,3.34051e+17,3.48399e+17,3.76133e+17,3.84428e+17,131.0,334.0,?,1
296.0,1980.0,39.0,1.0,3,10,1.6378e+17,1.95989e+17,2.02e+17,2.32e+17,2.37e+17,2.58735e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.3572e+17,3.48399e+17,3.66413e+17,3.84428e+17,274.0,334.0,?,1
211.0,1986.0,?,?,5,8,1.76233e+17,1.95989e+17,2.14e+17,?,2.44e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.31901e+17,3.44177e+17,3.76133e+17,3.94148e+17,11.0,32.0,?,1
76.0,1980.0,11.0,1.0,4,5,1.62756e+17,1.95989e+17,2.16e+17,2.18e+17,2.37e+17,2.59137e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.42105e+17,3.58119e+17,3.76133e+17,3.94148e+17,402.0,73.0,?,1
92.0,1980.0,14.0,1.0,2,12,1.63087e+17,1.95989e+17,2.01e+17,2.3e+17,2.37e+17,2.55333e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.28599e+17,3.58119e+17,3.76133e+17,3.84428e+17,329.0,213.0,?,1
63.0,1980.0,63.0,2.0,5,6,1.65052e+17,1.95989e+17,2.04e+17,2.26e+17,2.41e+17,2.53693e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.38007e+17,3.48399e+17,3.76133e+17,3.84428e+17,398.0,172.0,?,1
90.0,1986.0,70.0,2.0,2,23,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40503e+17,3.58119e+17,3.66413e+17,3.84428e+17,186.0,6.0,?,1
256.0,1986.0,1367.0,129.0,7,8,1.69386e+17,1.95989e+17,2.16e+17,2.23e+17,2.45e+17,2.57908e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38026e+17,3.44177e+17,3.66413e+17,3.84428e+17,57.0,7.0,?,1
63.0,1980.0,136.0,2.0,0,13,1.65052e+17,1.95989e+17,2.04e+17,2.26e+17,2.41e+17,2.53693e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.28579e+17,3.44177e+17,3.76133e+17,3.84428e+17,402.0,40.0,?,1
91.0,1980.0,53.0,2.0,5,13,1.70227e+17,1.95989e+17,1.99e+17,2.21e+17,2.4e+17,2.60626e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.32569e+17,3.48399e+17,3.66413e+17,3.84428e+17,350.0,1.0,?,1
239.0,1970.0,220.0,35.0,10,29,1.79774e+17,1.95989e+17,2.01e+17,2.27e+17,2.5e+17,2.52389e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.29302e+17,3.44177e+17,3.66413e+17,3.84428e+17,82.0,48.0,?,1
133.0,1980.0,18.0,1.0,1,12,1.77279e+17,1.95989e+17,2.12e+17,2.3e+17,2.46e+17,2.65559e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.29172e+17,3.44177e+17,3.66413e+17,3.84428e+17,299.0,3.0,4e+17,1
226.0,1986.0,1042.0,92.0,22,31,1.74517e+17,1.95989e+17,2.02e+17,2.19e+17,2.44e+17,2.68594e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33979e+17,3.58119e+17,3.66413e+17,3.84428e+17,60.0,156.0,?,1
75.0,1980.0,14.0,1.0,5,28,1.68354e+17,1.95989e+17,2.09e+17,2.22e+17,2.45e+17,2.54493e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.3808e+17,3.58119e+17,3.76133e+17,3.94148e+17,401.0,303.0,4.08e+17,1
297.0,1970.0,27.0,1.0,8,39,1.67091e+17,1.95989e+17,2.16e+17,2.34e+17,2.43e+17,2.61328e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,214.0,213.0,?,1
168.0,1980.0,31.0,3.0,4,6,1.72314e+17,1.95989e+17,2.02e+17,2.23e+17,2.37e+17,2.56389e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.3068e+17,3.58846e+17,3.76861e+17,3.94875e+17,402.0,?,?,1
280.0,1986.0,93.0,2.0,2,16,1.68808e+17,1.95989e+17,2.02e+17,2.18e+17,2.5e+17,2.70043e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40299e+17,3.58119e+17,3.76133e+17,3.94148e+17,138.0,25.0,?,1
268.0,1970.0,?,?,3,4,1.7418e+17,1.95989e+17,2.09e+17,?,2.44e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.29091e+17,3.44177e+17,3.66413e+17,3.84428e+17,42.0,56.0,?,1
322.0,1980.0,1980.0,129.0,5,8,1.71096e+17,1.95989e+17,2.15e+17,2.21e+17,2.44e+17,2.68265e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.42009e+17,3.48399e+17,3.76133e+17,3.84428e+17,60.0,17.0,?,1
?,?,?,?,0,4,1.7211e+17,1.89441e+17,?,?,?,2.68774e+17,2.79513e+17,2.97527e+17,3.22817e+17,3.39057e+17,3.48399e+17,3.76133e+17,3.94148e+17,?,480.0,?,1
148.0,1980.0,18.0,?,9,12,1.73151e+17,1.95989e+17,2e+17,2.17e+17,2.37e+17,2.57527e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.37132e+17,3.48399e+17,3.66413e+17,3.84428e+17,313.0,10.0,?,1
103.0,1970.0,62.0,2.0,11,22,1.74877e+17,1.95989e+17,2.08e+17,2.25e+17,2.4e+17,2.53317e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34627e+17,3.58119e+17,3.76133e+17,3.84428e+17,333.0,1.0,?,0
90.0,1986.0,25.0,?,9,13,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34577e+17,3.48399e+17,3.66413e+17,3.84428e+17,183.0,282.0,?,1
71.0,1980.0,44.0,?,21,70,1.73627e+17,1.95989e+17,2.09e+17,2.22e+17,2.45e+17,2.56726e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,383.0,176.0,?,1
249.0,1980.0,?,?,22,29,1.67401e+17,1.95989e+17,2.09e+17,?,2.4e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.29302e+17,3.44177e+17,3.66413e+17,3.84428e+17,28.0,48.0,?,0
299.0,1983.0,?,?,1,4,1.78256e+17,1.95989e+17,1.98e+17,?,2.43e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.3512e+17,3.58119e+17,3.66413e+17,3.94148e+17,14.0,59.0,?,1
97.0,1970.0,13.0,?,31,41,1.7049e+17,1.95989e+17,2.08e+17,2.26e+17,2.4e+17,2.62524e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.36168e+17,3.58119e+17,3.66413e+17,3.94148e+17,381.0,63.0,?,1
129.0,1986.0,77.0,1.0,29,38,1.71142e+17,1.95989e+17,1.98e+17,2.34e+17,2.5e+17,2.56792e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40568e+17,3.48399e+17,3.66413e+17,3.84428e+17,327.0,314.0,?,1
679.0,?,?,?,4,7,1.65735e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.28097e+17,3.44177e+17,3.76133e+17,3.94148e+17,38.0,18.0,?,1
327.0,1970.0,20.0,?,26,38,1.65668e+17,1.95989e+17,2.11e+17,2.31e+17,2.38e+17,2.55995e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,261.0,210.0,?,1
293.0,1980.0,276.0,11.0,0,6,1.72633e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.52357e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38112e+17,3.48399e+17,3.76133e+17,3.84428e+17,179.0,541.0,?,1
246.0,1986.0,605.0,32.0,7,13,1.69614e+17,1.95989e+17,2.14e+17,2.27e+17,2.35e+17,2.61804e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.24805e+17,3.58119e+17,3.76133e+17,3.84428e+17,86.0,11.0,?,1
298.0,1980.0,545.0,122.0,2,4,1.68921e+17,1.95989e+17,2.03e+17,2.29e+17,2.46e+17,2.62868e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.25651e+17,3.58119e+17,3.76133e+17,3.84428e+17,63.0,31.0,?,1
256.0,1980.0,17.0,1.0,1,8,1.68308e+17,1.95989e+17,2.12e+17,2.19e+17,2.46e+17,2.5997e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.28341e+17,3.58119e+17,3.66413e+17,3.84428e+17,165.0,50.0,?,1
148.0,1980.0,15.0,?,8,12,1.73151e+17,1.95989e+17,2e+17,2.17e+17,2.37e+17,2.57527e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.33874e+17,3.48399e+17,3.76133e+17,3.94148e+17,311.0,296.0,?,1
239.0,?,?,?,1,20,1.72966e+17,1.95989e+17,2.02e+17,?,2.38e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.30482e+17,3.48399e+17,3.76133e+17,3.84428e+17,1.0,517.0,?,1
322.0,1983.0,374.0,35.0,0,9,1.76315e+17,1.95989e+17,2.16e+17,2.27e+17,2.4e+17,2.60934e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.25775e+17,3.48399e+17,3.76133e+17,3.84428e+17,82.0,336.0,?,0
103.0,1970.0,109.0,2.0,0,12,1.74877e+17,1.95989e+17,2.08e+17,2.25e+17,2.4e+17,2.53317e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.24756e+17,3.58119e+17,3.76133e+17,3.84428e+17,336.0,363.0,?,1
90.0,1986.0,25.0,?,4,7,1.656e+17,1.95989e+17,2.05e+17,2.22e+17,2.43e+17,2.70038e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33823e+17,3.58119e+17,3.66413e+17,3.84428e+17,183.0,31.0,?,1
95.0,1986.0,15.0,?,3,23,1.75779e+17,1.95989e+17,2.09e+17,2.29e+17,2.45e+17,2.55893e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.27176e+17,3.58119e+17,3.76133e+17,3.94148e+17,376.0,111.0,?,1
319.0,1970.0,107.0,?,6,9,1.75118e+17,1.95989e+17,2.16e+17,2.33e+17,2.41e+17,2.67794e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.30425e+17,3.58119e+17,3.76133e+17,3.94148e+17,142.0,1.0,?,1
208.0,1970.0,?,?,12,13,1.65259e+17,1.95989e+17,2e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.26307e+17,3.58119e+17,3.76133e+17,3.84428e+17,41.0,30.0,?,1
236.0,1983.0,?,?,0,5,1.70784e+17,1.95989e+17,2.04e+17,?,2.46e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.31229e+17,3.58119e+17,3.66413e+17,3.84428e+17,1.0,27.0,?,1
239.0,?,?,?,4,6,1.72966e+17,1.95989e+17,2.02e+17,?,2.38e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.29528e+17,3.58119e+17,3.66413e+17,3.84428e+17,4.0,7.0,?,1
211.0,1986.0,?,?,1,4,1.76233e+17,1.95989e+17,2.14e+17,?,2.44e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.24419e+17,3.48399e+17,3.76133e+17,3.84428e+17,18.0,112.0,4.08e+17,1
63.0,1980.0,44.0,2.0,10,24,1.65052e+17,1.95989e+17,2.04e+17,2.26e+17,2.41e+17,2.53693e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.34204e+17,3.58119e+17,3.76133e+17,3.84428e+17,395.0,31.0,?,1
243.0,1986.0,101.0,17.0,12,38,1.64548e+17,1.95989e+17,2.1e+17,2.17e+17,2.46e+17,2.53604e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3808e+17,3.58119e+17,3.76133e+17,3.94148e+17,109.0,306.0,?,1
363.0,?,19.0,?,10,47,1.76155e+17,1.95989e+17,2e+17,2.23e+17,2.46e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,230.0,212.0,?,1
101.0,1980.0,14.0,2.0,9,13,1.66611e+17,1.95989e+17,2.14e+17,2.31e+17,2.45e+17,2.55914e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.29043e+17,3.58119e+17,3.76133e+17,3.94148e+17,352.0,44.0,?,1
253.0,1983.0,?,?,0,4,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.36331e+17,3.58846e+17,3.76861e+17,3.94875e+17,2.0,?,?,1
65.0,1980.0,33.0,?,8,71,1.62385e+17,1.95989e+17,2.16e+17,2.33e+17,2.45e+17,2.54004e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,393.0,170.0,?,1
129.0,1986.0,45.0,1.0,4,11,1.71142e+17,1.95989e+17,1.98e+17,2.34e+17,2.5e+17,2.56792e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.41386e+17,3.44177e+17,3.76133e+17,3.94148e+17,323.0,24.0,?,1
101.0,1980.0,23.0,2.0,3,11,1.66611e+17,1.95989e+17,2.14e+17,2.31e+17,2.45e+17,2.55914e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.42265e+17,3.48399e+17,3.76133e+17,3.84428e+17,354.0,518.0,?,1
332.0,1970.0,40.0,2.0,0,8,1.70351e+17,1.95989e+17,2.12e+17,2.2e+17,2.37e+17,2.6497e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.28341e+17,3.58119e+17,3.76133e+17,3.84428e+17,180.0,53.0,?,1
126.0,1970.0,15.0,1.0,11,21,1.77603e+17,1.95989e+17,2.12e+17,2.19e+17,2.44e+17,2.6497e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.30771e+17,3.58119e+17,3.76133e+17,3.94148e+17,367.0,68.0,?,1
246.0,1970.0,?,?,2,12,1.70273e+17,1.95989e+17,2.07e+17,?,2.41e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40299e+17,3.58119e+17,3.76133e+17,3.94148e+17,6.0,28.0,?,1
253.0,1986.0,56.0,2.0,18,28,1.74384e+17,1.95989e+17,2.04e+17,2.24e+17,2.43e+17,2.67213e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33313e+17,3.58119e+17,3.66413e+17,3.84428e+17,165.0,28.0,?,0
197.0,1980.0,?,?,10,17,1.79728e+17,1.95989e+17,2.04e+17,?,2.41e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.2563e+17,3.58119e+17,3.76133e+17,3.94148e+17,8.0,366.0,?,1
94.0,1970.0,7.0,?,13,25,1.77194e+17,1.95989e+17,2.16e+17,2.25e+17,2.37e+17,2.56157e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.30482e+17,3.48399e+17,3.76133e+17,3.84428e+17,385.0,519.0,?,1
220.0,1980.0,1023.0,45.0,2,42,1.7848e+17,1.95989e+17,2.16e+17,2.34e+17,2.43e+17,2.65926e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.30343e+17,3.58846e+17,3.76861e+17,3.94875e+17,77.0,?,?,0
238.0,1970.0,199.0,15.0,6,22,1.75728e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.67936e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.37899e+17,3.58846e+17,3.76861e+17,3.94875e+17,298.0,?,?,1
241.0,1980.0,118.0,5.0,9,21,1.74257e+17,1.95989e+17,2.16e+17,2.24e+17,2.41e+17,2.60425e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38902e+17,3.58119e+17,3.66413e+17,3.84428e+17,128.0,20.0,?,1
269.0,1970.0,?,?,1,9,1.7465e+17,1.95989e+17,2.12e+17,?,2.52e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40541e+17,3.44177e+17,3.76133e+17,3.94148e+17,22.0,11.0,?,1
678.0,?,?,?,0,25,1.65816e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,80.0,163.0,?,1
199.0,1986.0,380.0,33.0,21,32,1.7041e+17,1.95989e+17,2.16e+17,2.26e+17,2.35e+17,2.63164e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,89.0,281.0,?,1
222.0,1970.0,696.0,90.0,0,9,1.64504e+17,1.95989e+17,2.04e+17,2.18e+17,2.38e+17,2.57506e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.37316e+17,3.44177e+17,3.76133e+17,3.94148e+17,67.0,45.0,?,1
95.0,1980.0,33.0,?,17,45,1.7292e+17,1.95989e+17,2.07e+17,2.28e+17,2.38e+17,2.61771e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.26905e+17,3.44177e+17,3.76133e+17,3.94148e+17,398.0,21.0,?,1
251.0,1983.0,91.0,22.0,2,9,1.78643e+17,1.95989e+17,2.16e+17,2.2e+17,2.46e+17,2.6183e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.40553e+17,3.58119e+17,3.66413e+17,3.84428e+17,93.0,28.0,?,1
283.0,1983.0,?,?,0,31,1.73119e+17,1.95989e+17,2.14e+17,?,2.51e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.29528e+17,3.58119e+17,3.66413e+17,3.84428e+17,36.0,2.0,4.04e+17,1
129.0,1986.0,27.0,1.0,3,15,1.71142e+17,1.95989e+17,1.98e+17,2.34e+17,2.5e+17,2.56792e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3572e+17,3.48399e+17,3.66413e+17,3.84428e+17,320.0,332.0,4.06e+17,1
203.0,1986.0,326.0,78.0,4,18,1.7178e+17,1.95989e+17,2.03e+17,2.28e+17,2.45e+17,2.52389e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38803e+17,3.58119e+17,3.66413e+17,3.84428e+17,40.0,1.0,?,1
89.0,1986.0,42.0,?,9,12,1.74128e+17,1.95989e+17,2.06e+17,2.31e+17,2.4e+17,2.54653e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.32762e+17,3.58119e+17,3.66413e+17,3.84428e+17,358.0,5.0,?,1
266.0,1970.0,160.0,21.0,5,21,1.79868e+17,1.95989e+17,1.99e+17,2.27e+17,2.43e+17,2.69691e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.35754e+17,3.48399e+17,3.76133e+17,3.94148e+17,102.0,382.0,?,1
95.0,1986.0,15.0,?,9,19,1.75779e+17,1.95989e+17,2.09e+17,2.29e+17,2.45e+17,2.55893e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.38902e+17,3.58119e+17,3.66413e+17,3.84428e+17,376.0,24.0,?,1
215.0,1983.0,?,?,2,8,1.71939e+17,1.95989e+17,2.13e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.39806e+17,3.58119e+17,3.76133e+17,3.84428e+17,36.0,26.0,?,1
240.0,1970.0,537.0,94.0,2,8,1.71203e+17,1.95989e+17,2.07e+17,2.22e+17,2.46e+17,2.56462e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.35165e+17,3.58119e+17,3.66413e+17,3.84428e+17,42.0,9.0,?,1
